"Frequency (HZ)","2RV 2026-06-10 09:38:00"
0,0.004999244942988891
0.3125,0.0027647875144394007
0.625,0.00029698484809834993
0.9375,0.0003889087296526011
1.25,0.0011808683245815342
1.5625,0.01197131780548825
1.875,0.038608030252785495
2.1875,0.04191728998873853
2.5,0.02455781851060879
2.8125,0.03374313559822204
3.125,0.04766606811978517
3.4375,0.030334880912902887
3.75,0.03335422686856944
4.0625,0.03172788127184038
4.375,0.02911158618145016
4.6875,0.04536797108092888
5,0.03867874093090415
5.3125,0.03425932354848823
5.625,0.028227702704966974
5.9375,0.07235116585100754
6.25,0.26736414503444544
6.5625,0.3364343354207474
6.875,0.2353180657110711
7.1875,0.17276739984730913
7.5,0.13670495400679522
7.8125,0.10268604676391041
8.125,0.07666451721624548
8.4375,0.04700138774546981
8.75,0.08655694108504527
9.0625,0.09316131842132763
9.375,0.08934294180292027
9.6875,0.10935406371049958
10,0.06999650026965633
10.3125,0.03011567781073506
10.625,0.046612479015817214
10.9375,0.06971365755718172
11.25,0.10081928486157794
11.5625,0.13728478156736817
11.875,0.26200427563305145
12.1875,0.318113198720204
12.5,0.16513064661049442
12.8125,0.10832875887777907
13.125,0.15963642692067495
13.4375,0.1548775982832895
13.75,0.14127286381326032
14.0625,0.12709537285047004
14.375,0.12711658605390566
14.6875,0.0951341463408381
15,0.06340626506899771
15.3125,0.07072482025427848
15.625,0.11006117049168612
15.9375,0.1496167238312616
16.25,0.11626249696269214
16.5625,0.20875913500970442
16.875,0.18827425155873012
17.1875,0.27519181710218055
17.5,0.7028782826350519
17.8125,0.5931140969914642
18.125,0.22484581428169836
18.4375,0.30235178856755585
18.75,0.3667904295370859
19.0625,0.21493924827727484
19.375,0.16457203225335706
19.6875,0.11049250562820992
20,0.11100869357847608
20.3125,0.08582155003261127
20.625,0.0769261467252845
20.9375,0.05422801904919632
21.25,0.06139101074261605
21.5625,0.057169583258932365
21.875,0.041139472529433334
22.1875,0.046075077862115434
22.5,0.03674833941826487
22.8125,0.032215784950859104
23.125,0.025074006460874973
23.4375,0.024777021612776624
23.75,0.026424580412941278
24.0625,0.02027275141661832
24.375,0.05386032352297932
24.6875,0.4192789659045633
25,0.5271339632389475
25.3125,0.15543621264042687
25.625,0.04721351977982577
25.9375,0.0698197235743597
26.25,0.03423811034505263
26.5625,0.020400030637231895
26.875,0.05002073370113637
27.1875,0.06392245301926389
27.5,0.03479672470219
27.8125,0.029132799384885756
28.125,0.025759900038625924
28.4375,0.0231436049482357
28.75,0.030462160133516464
29.0625,0.04123139641098758
29.375,0.051781429586290874
29.6875,0.03230770883241336
30,0.03839589821842953
30.3125,0.030009611793557073
30.625,0.019883842686965716
30.9375,0.02884995667241114
31.25,0.022931472913879734
31.5625,0.014905810947412421
31.875,0.01651801440851775
32.1875,0.014714892116492052
32.5,0.015506851711420987
32.8125,0.01739482681718907
33.125,0.01668772003600252
33.4375,0.012805703807288375
33.75,0.010274261530640535
34.0625,0.008817621561396247
34.375,0.01385929291125633
34.6875,0.014842171337105633
35,0.013449170978168131
35.3125,0.014820958133670036
35.625,0.014007785335305506
35.9375,0.011023794718698274
36.25,0.01836356310741464
36.5625,0.017847375157148456
36.875,0.013385531367861343
37.1875,0.013640089809088502
37.5,0.017868588360584057
37.8125,0.015549278118292178
38.125,0.009220672426672578
38.4375,0.013491597385039326
38.75,0.009199459223236983
39.0625,0.009355022715098023
39.375,0.011285424227737297
39.6875,0.00967322076663197
40,0.009029753595752211
40.3125,0.009397449121969216
40.625,0.006455884912233178
40.9375,0.008944900782009825
41.25,0.010641957056857538
41.5625,0.007912524881477466
41.875,0.007162991693419726
42.1875,0.005020458146424487
42.5,0.006802367235014587
42.8125,0.0081105147802097
43.125,0.008131727983645295
43.4375,0.00931259630822683
