"DateTime","5RV","7RV","11RH","10RH","1RV","2RH","3RV","9RV"
"2025-11-06 20:02:00",0.16447,0.19458,0.46155,0.08213,0.26231,0.26692,0.37906,0.14697
"2025-11-06 21:02:00",0.17081,0.20481,0.16498,0.07827,0.26671,0.27809,0.37712,0.14396
"2025-11-06 21:02:00",,0.20481,,,0.26671,,0.37712,
"2025-11-06 22:02:00",0.16776,0.20044,0.11154,0.08301,0.26453,0.26275,0.37799,0.14582
"2025-11-06 23:02:00",0.16619,0.1975,0.17623,0.07988,0.26979,0.26279,0.37938,0.14765
"2025-11-07 00:02:00",0.16673,0.19752,0.05182,0.08134,0.26867,0.26565,0.38559,0.14437
"2025-11-07 00:02:00",0.16673,,,,,,0.38559,
"2025-11-07 01:02:00",0.1683,0.20157,0.41276,0.08076,0.26499,0.26551,0.38112,0.14268
"2025-11-07 01:02:00",,,,,,,,0.14268
"2025-11-07 02:02:00",0.16638,0.19797,0.06722,0.08242,0.26322,0.27434,0.38022,0.14455
"2025-11-07 03:02:00",0.16822,0.19889,0.126,0.07896,0.2591,0.2683,0.38152,0.14599
"2025-11-07 03:02:00",,,,,0.2591,,,0.14599
"2025-11-07 04:02:00",0.16533,0.19672,0.61978,0.07845,0.26968,0.25866,0.38356,0.14845
"2025-11-07 05:02:00",0.16771,0.19509,0.06644,0.0856,0.26413,0.25762,0.37552,0.15103
"2025-11-07 05:02:00",0.16771,,,,,,,
"2025-11-07 06:02:00",0.16909,0.20154,0.25119,0.07642,0.25824,0.25829,0.38064,0.15117
"2025-11-07 06:02:00",,,,,0.25824,,0.38064,
"2025-11-07 07:02:00",0.1676,0.19799,0.10265,0.0818,0.26418,0.26336,0.37936,0.1541
"2025-11-07 08:02:00",0.1678,0.19734,0.15601,0.08422,0.27648,0.25846,0.38334,0.15529
"2025-11-07 09:02:00",0.16748,0.19474,0.22191,0.0832,0.28151,0.26076,0.38394,0.15344
"2025-11-07 09:02:00",,,,,,,,0.15344
"2025-11-07 10:02:00",0.16641,0.1937,0.78282,0.08042,0.28122,0.26118,0.38342,0.1513
"2025-11-07 10:02:00",,0.1937,,0.08042,,,,
"2025-11-07 11:02:00",0.16492,0.193,0.13824,0.08624,0.27234,0.27533,0.37227,0.15161
"2025-11-07 11:02:00",,,0.13824,,,,,
"2025-11-07 12:02:00",0.16566,0.19406,0.49855,0.07824,0.27417,0.26867,0.37666,0.14838
"2025-11-07 12:02:00",,0.19406,,0.07824,,0.26867,,
"2025-11-07 13:02:00",0.16441,0.19952,0.11737,0.08353,0.27249,0.2737,0.37512,0.14564
"2025-11-07 13:02:00",0.16441,,,,,,,
"2025-11-07 14:02:00",0.17188,0.20042,0.02815,0.0762,0.2759,0.29859,0.35874,0.1426
"2025-11-07 14:02:00",,0.20042,,0.0762,,,,0.1426
"2025-11-07 15:02:00",0.17535,0.20407,0.50815,0.07855,0.2615,0.28423,0.36832,0.14198
"2025-11-07 16:02:00",0.16946,0.20299,0.25921,0.07732,0.25441,0.27555,0.37493,0.14155
"2025-11-07 16:02:00",,,,,,,,0.14155
"2025-11-07 17:02:00",0.16867,0.20351,0.51728,0.07959,0.26133,0.28228,0.37116,0.14237
"2025-11-07 17:02:00",,0.20351,,,,,,
"2025-11-07 18:02:00",0.16989,0.20175,0.09937,0.07801,0.2582,0.26752,0.37988,0.14729
"2025-11-07 18:02:00",,,,,,,0.37988,
"2025-11-07 19:02:00",0.16829,0.20101,0.09471,0.08063,0.26173,0.25987,0.37843,0.14745
"2025-11-07 19:02:00",,,0.09471,,,,,
"2025-11-07 20:02:00",0.16767,0.19267,0.31991,0.08968,0.26887,0.26569,0.37091,0.14995
"2025-11-07 20:02:00",,,,,,,0.37091,
"2025-11-07 21:02:00",0.1664,0.2,0.07423,0.08038,0.26841,0.27523,0.37473,0.14438
"2025-11-07 21:02:00",,,,,0.26841,,,
"2025-11-07 22:02:00",0.17153,0.20342,0.38897,0.08416,0.27475,0.28876,0.37186,0.14191
"2025-11-07 22:02:00",,,,,0.27475,,,0.14191
"2025-11-07 22:02:00",,,,,0.27475,,,
"2025-11-07 23:02:00",0.16754,0.19804,0.7235,0.07823,0.2591,0.27267,0.37999,0.14458
"2025-11-07 23:02:00",,,,,,,,0.14458
"2025-11-08 00:02:00",0.16878,0.19995,0.13843,0.08001,0.26305,0.26117,0.38093,0.15076
"2025-11-08 01:02:00",0.17023,0.19991,0.05954,0.08054,0.27827,0.27427,0.37922,0.15326
"2025-11-08 01:02:00",,,,,,,0.37922,
"2025-11-08 02:02:00",0.17038,0.2039,0.21125,0.08301,0.27392,0.2805,0.3717,0.1469
"2025-11-08 02:02:00",,,,,0.27392,,,
"2025-11-08 03:02:00",0.16483,0.19479,0.15183,0.08491,0.27102,0.27085,0.38161,0.14706
"2025-11-08 03:02:00",,,,,,,0.38161,
"2025-11-08 04:02:00",0.16709,0.19365,0.0262,0.08486,0.26939,0.26009,0.37812,0.15627
"2025-11-08 04:02:00",,,0.0262,,,,,0.15627
"2025-11-08 05:02:00",0.16989,0.19438,0.34045,0.08645,0.29134,0.26521,0.37536,0.15049
"2025-11-08 05:02:00",0.16989,,,,,,,
"2025-11-08 06:02:00",0.16617,0.194,0.04862,0.07807,0.27623,0.27502,0.37756,0.15125
"2025-11-08 07:02:00",0.17201,0.2016,0.08219,0.08354,0.28531,0.27831,0.38071,0.15652
"2025-11-08 07:02:00",,,,,,,0.38071,
"2025-11-08 08:02:00",0.16385,0.19634,0.02684,0.0864,0.28394,0.27514,0.3857,0.15486
"2025-11-08 08:02:00",,,,,,0.27514,,
"2025-11-08 09:02:00",0.15938,0.18689,0.06237,0.08718,0.28678,0.2628,0.37557,0.15524
"2025-11-08 09:02:00",,0.18689,,,,,,
"2025-11-08 10:02:00",0.16453,0.18886,0.46963,0.09052,0.28549,0.27078,0.38256,0.15636
"2025-11-08 11:02:00",0.1714,0.19682,0.07138,0.08189,0.28794,0.28499,0.37321,0.15467
"2025-11-08 11:02:00",,0.19682,,0.08189,,,,
"2025-11-08 12:02:00",0.17153,0.20085,0.45499,0.07876,0.27893,0.2822,0.37607,0.14861
"2025-11-08 12:02:00",,,,,,0.2822,,
"2025-11-08 13:02:00",0.17011,0.19886,0.30445,0.07945,0.2712,0.29433,0.37281,0.14369
"2025-11-08 13:02:00",,,,,,,0.37281,
"2025-11-08 14:02:00",0.16705,0.20478,0.41583,0.07758,0.27388,0.2841,0.37622,0.14062
"2025-11-08 15:02:00",0.16825,0.20705,0.15795,0.07991,0.27585,0.27956,0.38521,0.14474
"2025-11-08 15:02:00",,,,,,0.27956,,0.14474
"2025-11-08 16:02:00",0.16728,0.19794,0.22711,0.08052,0.28229,0.2712,0.37782,0.14613
"2025-11-08 16:02:00",,,,,,,0.37782,
"2025-11-08 17:02:00",0.16855,0.19678,1.05757,0.08628,0.28816,0.2683,0.37535,0.15283
"2025-11-08 18:02:00",0.16635,0.19518,0.40455,0.08725,0.29254,0.27662,0.37842,0.14978
"2025-11-08 19:02:00",0.17152,0.20694,0.19613,0.08732,0.30805,0.29752,0.37882,0.13997
"2025-11-08 19:02:00",,,0.19613,,,,,0.13997
"2025-11-08 20:02:00",0.1658,0.19695,0.36907,0.07919,0.2696,0.2683,0.38178,0.14182
"2025-11-08 20:02:00",,,,,,0.2683,,
"2025-11-08 21:02:00",0.17082,0.20226,0.23575,0.08372,0.28097,0.27549,0.38099,0.14446
"2025-11-08 21:02:00",,,,,,,0.38099,
"2025-11-08 22:02:00",0.16703,0.20039,0.12397,0.08519,0.28166,0.26742,0.37941,0.14705
"2025-11-08 23:02:00",0.17027,0.19471,0.583,0.08779,0.27485,0.26299,0.37577,0.14978
"2025-11-09 00:02:00",0.17169,0.20285,0.5292,0.08149,0.28653,0.28946,0.37574,0.14042
"2025-11-09 00:02:00",,0.20285,,,,,,
"2025-11-09 01:02:00",0.16877,0.20183,0.39207,0.07829,0.26597,0.27872,0.37557,0.14211
"2025-11-09 02:02:00",0.17337,0.20084,0.17325,0.0761,0.25847,0.2811,0.36755,0.14415
"2025-11-09 03:02:00",0.16504,0.1953,0.25672,0.08612,0.26517,0.25205,0.38212,0.14787
"2025-11-09 04:02:00",0.16663,0.19354,0.29956,0.08777,0.26961,0.25965,0.37212,0.15795
"2025-11-09 04:02:00",,,,,,0.25965,0.37212,
"2025-11-09 05:02:00",0.16584,0.19703,0.38636,0.08151,0.27613,0.2869,0.38288,0.14681
"2025-11-09 05:02:00",,0.19703,,,,,,
"2025-11-09 06:02:00",0.17317,0.1968,0.69206,0.08167,0.267,0.2891,0.37154,0.15209
"2025-11-09 06:02:00",,,0.69206,0.08167,,,,
"2025-11-09 06:02:00",,,0.69206,,,,,
"2025-11-09 07:02:00",0.17137,0.19664,0.43119,0.08366,0.25977,0.26851,0.37919,0.15781
"2025-11-09 07:02:00",,,,,0.25977,,,
"2025-11-09 08:02:00",0.16742,0.19536,0.2027,0.09776,0.27127,0.25666,0.38214,0.15445
"2025-11-09 08:02:00",,,,,0.27127,,0.38214,
"2025-11-09 09:02:00",0.16479,0.18961,0.28104,0.0896,0.28763,0.27115,0.37877,0.15877
"2025-11-09 10:02:00",0.16849,0.19553,0.08766,0.09316,0.2807,0.23856,0.36432,0.15818
"2025-11-09 10:02:00",,0.19553,,,,0.23856,,
"2025-11-09 11:02:00",0.16631,0.18702,0.12319,0.08673,0.27823,0.25178,0.37343,0.15343
"2025-11-09 12:02:00",0.16343,0.19467,0.33423,0.08295,0.28127,0.25817,0.37434,0.14644
"2025-11-09 12:02:00",,,,,0.28127,,,
"2025-11-09 13:02:00",0.16605,0.19251,0.23424,0.08082,0.26297,0.2547,0.36746,0.14502
"2025-11-09 13:02:00",,,,,,,0.36746,0.14502
"2025-11-09 14:02:00",0.16685,0.19157,0.16113,0.08686,0.26959,0.25701,0.38484,0.14896
"2025-11-09 14:02:00",,,,0.08686,,,,
"2025-11-09 15:02:00",0.16855,0.19895,0.71201,0.08291,0.27885,0.25826,0.37933,0.14603
"2025-11-09 15:02:00",0.16855,,0.71201,,,,0.37933,
"2025-11-09 16:02:00",0.16529,0.19778,0.18462,0.08676,0.26975,0.25796,0.37582,0.14586
"2025-11-09 17:02:00",0.16633,0.19651,0.46194,0.08578,0.27,0.24093,0.36884,0.147
"2025-11-09 17:02:00",,0.19651,0.46194,,,,,
"2025-11-09 18:02:00",0.16228,0.19276,0.39936,0.08417,0.28125,0.26137,0.36793,0.15175
"2025-11-09 18:02:00",,,0.39936,,,,,0.15175
"2025-11-09 19:02:00",0.16833,0.20224,0.41239,0.08832,0.28444,0.27475,0.37883,0.14652
"2025-11-09 20:02:00",0.1652,0.19766,0.43002,0.087,0.28655,0.27536,0.37892,0.14754
"2025-11-09 21:02:00",0.16167,0.1951,0.08516,0.08668,0.28681,0.26252,0.37196,0.15278
"2025-11-09 22:02:00",0.16608,0.19686,0.24091,0.08658,0.28257,0.27058,0.38052,0.1506
"2025-11-09 22:02:00",,0.19686,,,0.28257,,,
"2025-11-09 23:02:00",0.16596,0.19786,0.18863,0.07833,0.28463,0.27863,0.37843,0.15212
"2025-11-09 23:02:00",,,,,,0.27863,,
"2025-11-10 00:02:00",0.16911,0.19914,0.31495,0.08623,0.28459,0.27967,0.38453,0.15656
"2025-11-10 00:02:00",0.16911,,0.31495,,,,,
"2025-11-10 01:02:00",0.16742,0.19446,0.13618,0.07821,0.27666,0.28754,0.36991,0.1514
"2025-11-10 02:02:00",0.16947,0.19211,0.22811,0.08725,0.29193,0.26902,0.36687,0.15026
"2025-11-10 02:02:00",0.16947,,,,,,0.36687,
"2025-11-10 03:02:00",0.16598,0.19472,0.14548,0.08224,0.29088,0.28071,0.37342,0.14672
"2025-11-10 04:02:00",0.16896,0.19781,0.19867,0.08181,0.28954,0.27862,0.3745,0.14831
"2025-11-10 04:02:00",,,,0.08181,,,,0.14831
"2025-11-10 05:02:00",0.16433,0.19784,0.19661,0.07927,0.28661,0.28124,0.37773,0.1507
"2025-11-10 05:02:00",0.16433,,,,,,,
"2025-11-10 06:02:00",0.16721,0.19772,0.5033,0.07608,0.28246,0.28767,0.37973,0.15283
"2025-11-10 06:02:00",,,,0.07608,,,,
"2025-11-10 07:02:00",0.17168,0.2013,0.37506,0.08075,0.29053,0.28632,0.37676,0.15111
"2025-11-10 07:02:00",,0.2013,,,,,,
"2025-11-10 08:02:00",0.169,0.19848,1.31046,0.08398,0.28797,0.27243,0.37809,0.15202
"2025-11-10 08:02:00",,,1.31046,,,,,
"2025-11-10 09:02:00",0.16998,0.19276,0.17258,0.08399,0.2987,0.26212,0.36559,0.15685
"2025-11-10 09:02:00",,,,,0.2987,,,0.15685
"2025-11-10 10:02:00",0.17154,0.19258,0.23198,0.09397,0.30622,0.27135,0.36894,0.16014
"2025-11-10 11:02:00",0.16751,0.19716,0.18004,0.08115,0.32465,0.29072,0.38269,0.15093
"2025-11-10 11:02:00",0.16751,,,,,,,
"2025-11-10 12:02:00",0.16847,0.20036,0.81022,0.10135,0.29353,0.28907,0.37837,0.14689
"2025-11-10 13:02:00",0.17065,0.20131,0.37997,0.08274,0.28842,0.28671,0.37969,0.15043
"2025-11-10 13:02:00",,,,0.08274,,0.28671,,
"2025-11-10 14:02:00",0.16206,0.19565,0.16987,0.08246,0.29031,0.2677,0.37689,0.14673
"2025-11-10 15:02:00",0.16367,0.19555,0.26913,0.08648,0.29036,0.27335,0.37528,0.14803
"2025-11-10 15:02:00",,,0.26913,,,,,
"2025-11-10 16:02:00",0.16878,0.19863,0.21529,0.07983,0.29224,0.27861,0.37801,0.14852
"2025-11-10 17:02:00",0.16898,0.20048,0.26702,0.08124,0.29711,0.2829,0.38163,0.14765
"2025-11-10 18:02:00",0.16783,0.20269,0.21709,0.08392,0.28308,0.27468,0.379,0.14993
"2025-11-10 19:02:00",0.1707,0.20664,0.13875,0.08276,0.29245,0.29031,0.38046,0.14682
"2025-11-10 20:02:00",0.16839,0.19549,0.19733,0.08601,0.29162,0.2792,0.3793,0.14537
"2025-11-10 20:02:00",,,0.19733,,,,,0.14537
"2025-11-10 21:02:00",0.16413,0.19135,0.11841,0.083,0.28902,0.27657,0.38029,0.1484
"2025-11-10 22:02:00",0.16744,0.19454,0.29172,0.08027,0.29759,0.27436,0.37557,0.1505
"2025-11-10 23:02:00",0.17817,0.20303,0.22062,0.08777,0.29803,0.25943,0.37624,0.16484
"2025-11-11 00:02:00",0.16556,0.19421,0.20158,0.0832,0.30377,0.26972,0.37398,0.15426
"2025-11-11 01:02:00",0.17078,0.197,0.3761,0.08599,0.31262,0.29262,0.37474,0.15693
"2025-11-11 02:02:00",0.16737,0.1942,0.35421,0.08243,0.30549,0.28757,0.3747,0.15072
"2025-11-11 03:02:00",0.16668,0.19408,0.26767,0.0802,0.28843,0.28863,0.37893,0.14728
"2025-11-11 04:02:00",0.16507,0.19482,0.08109,0.08211,0.29476,0.27414,0.382,0.15646
"2025-11-11 05:02:00",0.17003,0.19538,0.02655,0.09238,0.29775,0.26616,0.37757,0.15801
"2025-11-11 06:02:00",0.1678,0.1919,0.10684,0.08103,0.3005,0.26891,0.37871,0.1574
"2025-11-11 07:02:00",0.16772,0.19222,0.07614,0.0832,0.3001,0.27313,0.38004,0.15646
"2025-11-11 08:02:00",0.16815,0.19215,0.3196,0.07788,0.30929,0.2771,0.38167,0.16117
"2025-11-11 09:02:00",0.17217,0.196,0.03859,0.07398,0.29722,0.29,0.37008,0.15923
"2025-11-11 10:02:00",0.1652,0.18916,0.23369,0.0788,0.30023,0.26975,0.37861,0.158
"2025-11-11 11:02:00",0.1708,0.19544,0.08887,0.07822,0.29756,0.28145,0.3762,0.15426
"2025-11-11 12:02:00",0.16992,0.19711,0.18545,0.08093,0.30404,0.2772,0.37682,0.14936
"2025-11-11 13:02:00",0.0142,0.01416,0.11092,0.00373,0.01624,0.01062,0.01501,0.00462
"2025-11-11 14:02:00",0.17161,0.19892,0.10312,0.08333,0.30858,0.31163,0.36562,0.14708
"2025-11-11 15:02:00",0.16703,0.19847,0.30601,0.08533,0.31097,0.30644,0.37651,0.14731
"2025-11-11 16:02:00",0.16497,0.19475,0.24077,0.08508,0.30955,0.29201,0.37171,0.14758
"2025-11-11 17:02:00",0.16832,0.20041,1.68519,0.08629,0.31756,0.28987,0.37405,0.14972
"2025-11-11 18:02:00",0.16784,0.20138,0.1214,0.08479,0.31776,0.30054,0.37656,0.14876
"2025-11-11 19:02:00",0.17381,0.20371,0.31049,0.08517,0.32029,0.30603,0.37881,0.14885
"2025-11-11 20:02:00",0.17319,0.20109,1.54503,0.08349,0.30652,0.28846,0.38075,0.14609
"2025-11-11 21:02:00",0.17081,0.19663,0.33772,0.08404,0.31146,0.30162,0.3772,0.14911
"2025-11-11 22:02:00",0.16838,0.19643,0.21547,0.08636,0.30285,0.28736,0.37888,0.15336
"2025-11-11 23:02:00",0.17013,0.19341,0.31138,0.08899,0.3054,0.29507,0.37526,0.15472
"2025-11-12 00:02:00",0.17031,0.19344,0.19287,0.08054,0.30075,0.28667,0.3757,0.15187
"2025-11-12 01:02:00",0.17134,0.19815,0.1774,0.09242,0.3017,0.27584,0.37416,0.15667
"2025-11-12 02:02:00",0.17238,0.19557,0.16256,0.08147,0.30404,0.31743,0.35552,0.15045
"2025-11-12 03:02:00",0.17268,0.19846,0.13028,0.08108,0.28791,0.29486,0.37695,0.15169
"2025-11-12 04:02:00",0.17003,0.1926,0.10415,0.08519,0.27793,0.27536,0.38027,0.15134
"2025-11-12 05:02:00",0.16898,0.19677,0.29597,0.08464,0.2961,0.29063,0.37864,0.15176
"2025-11-12 06:02:00",0.17181,0.19388,0.52824,0.08146,0.31059,0.3168,0.36267,0.15251
"2025-11-12 07:02:00",0.16926,0.1948,0.24008,0.07917,0.29987,0.30143,0.37918,0.15235
"2025-11-12 08:02:00",0.16979,0.1952,0.23447,0.07871,0.30301,0.30767,0.37461,0.15032
"2025-11-12 09:02:00",0.16828,0.19603,0.12963,0.08225,0.29557,0.29514,0.3757,0.15067
"2025-11-12 10:02:00",0.16659,0.19218,0.40918,0.08592,0.29449,0.28024,0.37838,0.15171
"2025-11-12 11:02:00",0.1682,0.19034,0.29,0.08395,0.30425,0.28505,0.37762,0.15271
"2025-11-12 12:02:00",0.16837,0.19921,0.25554,0.07771,0.31721,0.31101,0.36898,0.14919
"2025-11-12 13:02:00",0.1692,0.19818,0.26087,0.08113,0.29902,0.30246,0.36845,0.14709
"2025-11-12 14:02:00",0.16971,0.19974,0.24846,0.07485,0.29475,0.30137,0.37842,0.14626
"2025-11-12 15:02:00",0.17681,0.20405,0.13052,0.07976,0.2972,0.3039,0.37164,0.14683
"2025-11-12 16:02:00",0.16879,0.19835,0.27707,0.08142,0.29982,0.29415,0.38747,0.14296
"2025-11-12 17:02:00",0.16555,0.19215,0.77297,0.08959,0.296,0.27503,0.37274,0.14949
"2025-11-12 18:02:00",0.17333,0.20375,0.53025,0.08873,0.29867,0.29632,0.38183,0.14826
"2025-11-12 19:02:00",0.17362,0.19993,0.15556,0.08341,0.2937,0.30086,0.37864,0.15004
"2025-11-12 20:02:00",0.17304,0.20031,0.5439,0.08475,0.29435,0.28948,0.3872,0.15073
"2025-11-12 21:02:00",0.17382,0.20174,0.19772,0.08077,0.30047,0.29446,0.37747,0.15026
"2025-11-12 22:02:00",0.17065,0.19747,0.51276,0.08125,0.29945,0.27897,0.3763,0.15099
"2025-11-12 23:02:00",0.16657,0.19637,0.68124,0.083,0.30164,0.28725,0.38126,0.15222
"2025-11-13 00:02:00",0.17064,0.19411,0.22509,0.07965,0.29723,0.28545,0.37602,0.15144
"2025-11-13 01:02:00",0.16885,0.19389,0.7318,0.09029,0.29924,0.278,0.37793,0.15041
"2025-11-13 02:02:00",0.17437,0.19938,0.4496,0.07921,0.30413,0.3086,0.37283,0.14725
"2025-11-13 03:02:00",0.17113,0.20224,0.19331,0.08141,0.28833,0.30087,0.38195,0.14925
"2025-11-13 04:02:00",0.1664,0.20022,0.19472,0.08616,0.29015,0.28005,0.38406,0.14927
"2025-11-13 05:02:00",0.17119,0.194,0.08365,0.08702,0.29173,0.28364,0.37837,0.14796
"2025-11-13 06:02:00",0.16779,0.19906,1.06586,0.08549,0.312,0.28333,0.37906,0.1489
"2025-11-13 07:02:00",0.17197,0.20178,0.63005,0.0833,0.30491,0.29413,0.38469,0.1514
"2025-11-13 08:02:00",0.16906,0.19673,0.05203,0.09133,0.29949,0.29339,0.38861,0.14966
"2025-11-13 09:02:00",0.16823,0.19681,0.30089,0.08635,0.30308,0.29219,0.38494,0.14789
"2025-11-13 09:02:00",,0.19681,,,,,,
"2025-11-13 10:02:00",0.17035,0.19934,0.35316,0.0824,0.29335,0.29779,0.37931,0.15055
"2025-11-13 11:02:00",0.16994,0.19557,0.29425,0.0843,0.30064,0.317,0.36096,0.14655
"2025-11-13 12:02:00",0.16917,0.19545,0.30846,0.07694,0.29643,0.31681,0.36919,0.14415
"2025-11-13 13:02:00",0.16953,0.20224,0.10737,0.08252,0.29661,0.29716,0.38667,0.15175
"2025-11-13 14:02:00",0.16902,0.14967,0.19213,0.08329,0.37514,0.43526,0.25408,0.17913
"2025-11-13 15:02:00",0.17258,0.19866,0.16246,0.08065,0.31484,0.30896,0.36704,0.15294
"2025-11-13 16:02:00",0.17052,0.20074,0.09468,0.08565,0.29971,0.29733,0.36626,0.15177
