DateTime,1RV-V,2RV-V,3RV-V
2026-05-14 17:38:00,0.9985,1.48388,1.13996
2026-05-14 18:38:00,1.07525,1.73671,1.22475
2026-05-14 19:38:00,1.11575,1.81924,1.21388
2026-05-14 20:38:00,1.18746,1.76323,1.21426
2026-05-14 21:38:00,1.10793,1.63338,1.19763
2026-05-14 22:38:00,1.15194,1.74711,1.23542
2026-05-14 23:38:00,1.21597,2.02853,1.15249
2026-05-15 00:38:00,1.13111,1.84179,1.21861
2026-05-15 01:38:00,1.0912,1.67427,1.07476
2026-05-15 02:38:00,1.06368,1.77439,1.12277
2026-05-15 03:38:00,1.19519,2.06607,1.1595
2026-05-15 04:38:00,1.07934,1.75312,1.1814
2026-05-15 05:38:00,1.18309,2.02752,1.12152
2026-05-15 06:38:00,1.26693,2.07043,1.14425
2026-05-15 07:38:00,1.1679,1.83977,1.07491
2026-05-15 08:38:00,1.02898,1.70646,1.09883
2026-05-15 09:38:00,1.05308,1.72935,1.15973
2026-05-15 10:38:00,1.1605,2.00695,1.14819
2026-05-15 11:38:00,1.00313,1.55867,1.18112
2026-05-15 12:38:00,1.1379,1.8406,1.25838
2026-05-15 13:38:00,1.15347,1.77869,1.12851
2026-05-15 14:38:00,1.05353,1.71964,1.24764
2026-05-15 15:38:00,1.10944,1.91772,1.19773
2026-05-15 16:38:00,1.04867,1.791,1.08201
2026-05-15 17:38:00,1.11583,1.80167,1.21114
2026-05-15 18:38:00,1.08683,1.66953,1.19031
2026-05-15 19:38:00,1.05527,1.75673,1.04208
2026-05-15 20:38:00,1.13243,1.71542,1.15155
2026-05-15 21:38:00,1.27313,2.01483,1.17456
2026-05-15 22:38:00,1.05537,1.67666,1.07415
2026-05-15 23:38:00,1.23824,1.97148,1.22593
2026-05-16 00:38:00,1.21143,1.77531,1.38297
2026-05-16 01:38:00,1.0186,1.49808,1.14027
2026-05-16 02:38:00,1.00786,1.6225,1.20504
2026-05-16 03:38:00,1.09278,1.90213,1.18468
2026-05-16 04:38:00,1.05697,1.63238,1.18321
2026-05-16 05:38:00,1.1553,1.92124,1.27985
2026-05-16 06:38:00,1.17331,1.93467,1.19867
2026-05-16 07:38:00,1.49221,2.49417,1.16885
2026-05-16 08:38:00,1.01983,1.63152,1.07892
2026-05-16 09:38:00,1.10378,1.83544,1.10055
2026-05-16 10:38:00,1.09718,1.70059,1.19702
2026-05-16 11:38:00,1.16383,1.83868,1.08024
2026-05-16 12:38:00,1.09738,1.69507,1.15232
2026-05-16 13:38:00,1.07492,1.80411,1.21508
2026-05-16 14:38:19,1.23127,1.96902,1.15345
2026-05-16 15:38:00,1.16228,1.7471,1.23084
2026-05-16 16:38:00,1.07469,1.73046,1.14589
2026-05-16 17:38:00,1.08678,1.87411,1.05735
2026-05-16 18:38:00,1.17283,1.89082,1.22915
2026-05-16 19:38:00,1.07836,1.64722,1.16187
2026-05-16 20:38:00,1.06607,1.7004,1.08046
2026-05-16 21:38:00,1.20538,1.84299,1.18268
2026-05-16 22:38:00,1.11908,1.76839,1.19633
2026-05-16 23:38:00,1.23823,1.99242,1.24096
2026-05-17 00:38:00,1.0962,1.83836,1.07578
2026-05-17 01:38:00,1.0693,1.68376,1.21861
2026-05-17 02:38:00,1.1063,1.7463,1.25555
2026-05-17 03:38:00,1.10245,1.76527,1.23065
2026-05-17 04:38:00,1.14228,1.73721,1.24687
2026-05-17 05:38:00,1.1021,1.80034,1.13461
2026-05-17 06:38:00,1.01762,1.68003,1.21669
2026-05-17 07:38:00,1.10234,1.93852,1.1892
2026-05-17 08:38:00,1.07409,2.0011,1.11112
2026-05-17 09:38:00,1.12473,1.96528,1.16913
2026-05-17 10:38:00,1.01805,1.67142,1.07966
2026-05-17 11:38:00,1.10911,1.80947,1.22003
2026-05-17 12:38:00,1.20278,1.9865,1.24228
2026-05-17 13:38:00,1.24786,2.12511,1.18718
2026-05-17 14:38:00,1.06303,1.65482,1.24244
2026-05-17 15:38:00,1.17231,1.89564,1.14489
2026-05-17 16:38:00,1.07017,1.60794,1.27489
2026-05-17 17:38:00,1.09785,1.86549,1.14629
2026-05-17 18:38:00,1.14216,1.90141,1.15286
2026-05-17 19:38:00,1.14313,1.78026,1.11261
2026-05-17 20:38:00,1.23936,2.06196,1.26261
2026-05-17 21:38:00,1.14536,1.70916,1.2115
2026-05-17 22:38:00,1.06141,1.63073,1.02197
2026-05-17 23:38:00,1.12101,1.76446,1.18059
2026-05-18 00:38:00,1.22581,2.08641,1.27038
2026-05-18 01:38:00,1.16079,1.802,1.16618
2026-05-18 02:38:00,1.18808,1.83514,1.145
2026-05-18 03:38:00,1.21419,2.02995,1.17074
2026-05-18 04:38:00,1.18257,1.78515,1.27017
2026-05-18 05:38:00,1.16067,1.70383,1.0801
2026-05-18 06:38:00,1.17639,1.81593,1.18966
2026-05-18 07:38:00,1.12467,1.90069,1.26727
2026-05-18 08:38:00,1.38968,1.96005,1.14056
2026-05-18 09:38:00,1.2982,2.00576,1.22755
2026-05-18 10:38:00,1.12161,1.7469,1.29156
2026-05-18 11:38:00,0.99816,1.58544,1.16902
2026-05-18 12:38:00,1.02656,1.67523,1.13824
2026-05-18 13:38:00,1.08755,1.84636,1.14428
2026-05-18 14:38:00,1.10382,1.71606,1.18803
2026-05-18 15:38:00,1.11301,1.75298,1.23341
2026-05-18 16:38:00,1.16758,1.95487,1.15261
2026-05-18 17:38:00,0.99299,1.67861,1.09455
2026-05-18 18:38:00,1.19285,1.74857,1.32033
2026-05-18 19:38:00,1.1398,1.85491,1.11971
2026-05-18 20:38:00,1.08908,1.6869,1.17264
2026-05-18 21:38:00,1.19401,1.91461,1.12181
2026-05-18 22:38:00,1.12373,1.72955,1.22772
2026-05-18 23:38:00,1.12475,1.79868,1.19546
2026-05-19 00:38:00,1.06146,1.6637,1.09545
2026-05-19 01:38:00,1.33051,2.11198,1.25822
2026-05-19 02:38:00,1.28433,2.10417,1.12861
2026-05-19 03:38:00,1.1501,1.79605,1.19896
2026-05-19 04:38:00,1.18061,1.96266,1.15334
2026-05-19 05:38:00,1.22085,2.10319,1.0998
2026-05-19 06:38:00,1.11224,1.7642,1.1881
2026-05-19 07:38:00,1.11524,1.68088,1.10637
2026-05-19 08:38:00,1.07125,1.66053,1.25248
2026-05-19 09:38:00,1.11778,1.83704,1.0919
2026-05-19 10:38:00,1.09991,1.7351,1.17725
2026-05-19 11:38:00,1.14684,1.85233,1.14749
2026-05-19 12:38:00,1.04194,1.57054,1.20907
2026-05-19 13:38:00,1.04503,1.59414,1.11267
2026-05-19 14:38:00,1.13085,1.6632,1.24385
2026-05-19 15:38:00,1.02659,1.65343,1.27488
2026-05-19 16:38:00,1.0847,1.87049,1.21909
2026-05-19 17:38:00,1.14661,1.79864,1.14249
2026-05-19 18:38:00,1.0851,1.8582,1.10222
2026-05-19 19:38:00,1.10661,1.72643,1.05959
2026-05-19 20:38:00,1.07157,1.598,1.10916
2026-05-19 21:38:00,1.23233,2.01901,1.22017
2026-05-19 22:38:00,1.14954,1.84354,1.19137
2026-05-19 23:38:00,1.1444,1.78661,1.15711
2026-05-20 00:38:00,1.09528,1.79404,1.06144
2026-05-20 01:38:00,1.05378,1.6135,1.25493
2026-05-20 02:38:00,1.05035,1.61657,1.13722
2026-05-20 03:38:00,0.98493,1.57868,1.02212
2026-05-20 04:38:00,1.11337,1.81082,1.13869
2026-05-20 05:38:00,1.13954,1.83953,1.02348
2026-05-20 06:38:00,1.11983,1.83713,1.32
2026-05-20 07:38:00,1.15101,1.81035,1.11187
