"Frequency (HZ)","3RV 2026-05-07 23:56:00"
0,0.25495442102462157
1.5625,0.00032526911934581187
3.125,0.00038183766184073564
4.6875,0.00036062445840513924
6.25,0.00032526911934581187
7.8125,0.0003111269837220809
9.375,0.0013152186130069785
10.9375,0.00039597979746446656
12.5,0.00036062445840513924
14.0625,0.00037476659402887016
15.625,0.000417193000900063
17.1875,0.00035355339059327376
18.75,0.001428355697996826
20.3125,0.0003889087296526011
21.875,0.0004949747468305832
23.4375,0.0006858935777509511
25,0.012310729060457791
26.5625,0.0008980256121069154
28.125,0.0006151828996322963
29.6875,0.0005515432893255071
31.25,0.001456639969244288
32.8125,0.0007212489168102785
34.375,0.0010960155108391486
35.9375,0.004525483399593904
37.5,0.0034718942956259483
39.0625,0.0014849242404917497
40.625,0.0011384419177103415
42.1875,0.0008697413408594533
43.75,0.0010535891039679557
45.3125,0.0016404877323527901
46.875,0.0022273863607376247
48.4375,0.0014919953083036151
50,0.002651650429449553
51.5625,0.0011737972567696688
53.125,0.0009970205614730319
54.6875,0.0015980613254815972
56.25,0.0034365389565666205
57.8125,0.0014990663761154806
59.375,0.0025102290732122437
60.9375,0.002807213921310593
62.5,0.002602152954766495
64.0625,0.0026587214972614184
65.625,0.010394469683442247
67.1875,0.0036628131265463155
68.75,0.002524371208835974
70.3125,0.0019445436482630055
71.875,0.0020152543263816606
73.4375,0.0025809397513308985
75,0.005366940469205895
76.5625,0.0023334523779156065
78.125,0.0014212846301849605
79.6875,0.0010535891039679557
81.25,0.0014212846301849605
82.8125,0.0034718942956259483
84.375,0.007509474016201134
85.9375,0.0038678740930904146
87.5,0.0035213917703090063
89.0625,0.002991061684419096
90.625,0.0030122748878546922
92.1875,0.004942676400493967
93.75,0.009355022715098023
95.3125,0.0038042344827836257
96.875,0.0047022600948905405
98.4375,0.004320422433049805
100,0.0046315494167718865
101.5625,0.0075519004230723275
103.125,0.021729391385862603
104.6875,0.0077852456608638885
106.25,0.00721956023591465
107.8125,0.007184204896855323
