DateTime,1RV-T,2RV-T,3RV-T
2026-04-22 04:36:00,0.38036,0.17121,0.42315
2026-04-22 05:36:00,0.36751,0.1701,0.42784
2026-04-22 06:36:00,0.36697,0.1701,0.43392
2026-04-22 07:36:00,0.37318,0.17052,0.4474
2026-04-22 08:36:00,0.38575,0.16954,0.48724
2026-04-22 09:36:00,0.35429,0.1693,0.41802
2026-04-22 10:36:00,0.35881,0.16906,0.46777
2026-04-22 11:36:00,0.35011,0.16946,0.45702
2026-04-22 12:36:00,0.34918,0.16844,0.4396
2026-04-22 13:36:00,0.35449,0.16863,0.43377
2026-04-22 14:36:00,0.35331,0.16746,0.37865
2026-04-22 15:36:00,0.34885,0.16746,0.40811
2026-04-22 16:36:00,0.37502,0.16858,0.48322
2026-04-22 17:36:00,0.36349,0.16815,0.43797
2026-04-22 18:36:00,0.39987,0.16827,0.42383
2026-04-22 19:36:00,0.38268,0.16936,0.4672
2026-04-22 20:36:00,0.36483,0.17065,0.46296
2026-04-22 21:36:00,0.38021,0.16934,0.43835
2026-04-22 22:36:00,0.38298,0.16994,0.371
2026-04-22 23:36:00,0.38054,0.17022,0.44651
2026-04-23 00:36:00,0.38345,0.17088,0.37499
2026-04-23 01:36:00,0.39139,0.17081,0.39804
2026-04-23 02:36:00,0.37996,0.17023,0.44984
2026-04-23 03:36:00,0.38553,0.17056,0.39786
2026-04-23 04:36:00,0.37939,0.17007,0.3582
2026-04-23 05:36:00,0.38345,0.17043,0.44807
2026-04-23 06:36:00,0.37497,0.17088,0.43926
2026-04-23 07:36:00,0.38236,0.17017,0.42654
2026-04-23 08:36:00,0.38469,0.17037,0.40697
2026-04-23 09:36:00,0.37588,0.17085,0.39298
2026-04-23 10:36:00,0.37285,0.17038,0.38233
2026-04-23 11:36:00,0.34786,0.16962,0.38375
2026-04-23 12:36:00,0.35078,0.17001,0.37384
2026-04-23 13:36:00,0.33373,0.16892,0.40454
2026-04-23 14:36:00,0.3469,0.16883,0.48111
2026-04-23 15:36:00,0.32483,0.1682,0.45483
2026-04-23 16:36:00,0.33501,0.16849,0.42543
2026-04-23 17:36:00,0.34209,0.16911,0.43842
2026-04-23 18:36:00,0.33465,0.1693,0.35946
2026-04-23 19:36:00,0.35783,0.17017,0.42615
2026-04-23 20:36:00,0.34547,0.16998,0.44323
2026-04-23 21:36:00,0.3476,0.17016,0.45208
2026-04-23 22:36:00,0.3462,0.17016,0.38283
2026-04-23 23:36:00,0.32423,0.17043,0.48758
2026-04-24 00:36:00,0.35704,0.17002,0.41571
2026-04-24 01:36:00,0.35018,0.17074,0.43497
2026-04-24 02:36:00,0.34594,0.17011,0.4059
2026-04-24 03:36:00,0.34399,0.17024,0.46789
2026-04-24 04:36:00,0.35471,0.16992,0.40228
2026-04-24 05:36:00,0.36403,0.17067,0.50268
2026-04-24 06:36:00,0.35279,0.17026,0.44041
2026-04-24 07:36:00,0.36266,0.16955,0.45257
2026-04-24 08:36:00,0.33019,0.1701,0.48863
2026-04-24 09:36:00,0.32008,0.17022,0.47709
2026-04-24 10:36:00,0.23995,0.17018,0.34969
2026-04-24 11:36:00,0.26781,0.16956,0.38655
2026-04-24 12:36:00,0.28238,0.16934,0.49792
2026-04-24 13:36:00,0.24934,0.16794,0.4515
2026-04-24 14:36:00,0.25742,0.16826,0.38964
2026-04-24 15:36:00,0.24372,0.16816,0.45209
2026-04-24 16:36:00,0.29003,0.16744,0.48506
2026-04-24 17:36:00,0.28596,0.1682,0.43963
2026-04-24 18:36:00,0.24933,0.16859,0.43765
2026-04-24 19:36:00,0.28781,0.16952,0.47401
2026-04-24 20:36:00,0.28554,0.17002,0.42757
2026-04-24 21:36:00,0.27655,0.16972,0.43754
2026-04-24 22:36:00,0.30266,0.16996,0.3879
2026-04-24 23:36:00,0.32072,0.17036,0.36784
2026-04-25 00:36:00,0.28767,0.1696,0.38087
2026-04-25 01:36:00,0.26943,0.16968,0.33113
2026-04-25 02:36:00,0.32994,0.17069,0.45017
2026-04-25 03:36:00,0.33388,0.16995,0.44779
2026-04-25 04:36:00,0.32785,0.16969,0.44526
2026-04-25 05:36:00,0.34844,0.17021,0.42411
2026-04-25 06:36:00,0.3232,0.17063,0.45005
2026-04-25 07:36:00,0.33354,0.17069,0.37734
2026-04-25 08:36:00,0.34234,0.17013,0.4015
2026-04-25 09:36:00,0.33101,0.17068,0.44914
2026-04-25 10:36:00,0.3316,0.17015,0.4111
2026-04-25 11:36:00,0.33321,0.16905,0.4217
2026-04-25 12:36:00,0.34996,0.1685,0.4284
2026-04-25 13:36:00,0.33078,0.16848,0.35262
2026-04-25 14:36:00,0.32517,0.16822,0.42982
2026-04-25 15:36:00,0.32479,0.1677,0.46653
2026-04-25 16:36:00,0.34035,0.16921,0.43751
2026-04-25 17:36:00,0.34182,0.1679,0.38606
2026-04-25 18:36:00,0.34932,0.16856,0.42618
2026-04-25 19:36:00,0.34634,0.16989,0.41501
2026-04-25 20:36:00,0.35236,0.17012,0.37864
2026-04-25 21:36:00,0.36307,0.16953,0.38515
2026-04-25 22:36:00,0.34626,0.1697,0.40374
2026-04-25 23:36:00,0.35759,0.17037,0.42601
2026-04-26 00:36:00,0.34524,0.17056,0.34638
2026-04-26 01:36:00,0.34034,0.17012,0.41637
2026-04-26 02:36:00,0.33536,0.17094,0.33104
2026-04-26 03:36:00,0.35887,0.17021,0.39815
2026-04-26 04:36:00,0.35241,0.17049,0.43691
2026-04-26 05:36:00,0.37155,0.17063,0.40931
2026-04-26 06:36:00,0.36999,0.17076,0.44954
2026-04-26 07:36:00,0.3587,0.17152,0.33914
2026-04-26 08:36:00,0.35743,0.17082,0.43543
2026-04-26 09:36:00,0.39311,0.17059,0.47826
2026-04-26 10:36:00,0.36375,0.16915,0.33281
2026-04-26 11:36:00,0.34756,0.17043,0.43567
2026-04-26 12:36:00,0.35226,0.16932,0.45329
2026-04-26 13:36:00,0.34992,0.16864,0.41787
2026-04-26 14:36:00,0.35019,0.16712,0.42559
2026-04-26 15:36:00,0.35543,0.16799,0.38842
2026-04-26 16:36:00,0.34658,0.16747,0.41147
2026-04-26 17:36:00,0.36019,0.16848,0.43715
2026-04-26 18:36:00,0.35255,0.16879,0.34086
2026-04-26 19:36:00,0.31884,0.16906,0.40864
2026-04-26 20:36:00,0.32672,0.16989,0.45943
2026-04-26 21:36:00,0.34415,0.17026,0.44622
2026-04-26 22:36:00,0.33693,0.17024,0.42008
2026-04-26 23:36:00,0.36421,0.17071,0.41708
2026-04-27 00:36:00,0.33859,0.17035,0.40986
2026-04-27 01:36:00,0.35792,0.17024,0.40756
2026-04-27 02:36:00,0.37788,0.17012,0.45351
2026-04-27 03:36:00,0.37795,0.16996,0.44084
2026-04-27 04:36:00,0.36353,0.16932,0.43951
2026-04-27 05:36:00,0.36751,0.1705,0.40948
2026-04-27 06:36:00,0.37525,0.16976,0.41277
2026-04-27 07:36:00,0.36291,0.17103,0.39463
2026-04-27 08:36:00,0.37606,0.17037,0.43626
2026-04-27 09:36:00,0.37083,0.17052,0.33092
2026-04-27 10:36:00,0.36468,0.17034,0.4098
