"Frequency (HZ)","11RV 2026-06-10 10:19:00"
0,0.00004242640687119285
0.3125,0.00004242640687119285
0.625,0.000056568542494923805
0.9375,0.00011313708498984761
1.25,0.00036062445840513924
1.5625,0.007735748186180829
1.875,0.018490842328028216
2.1875,0.019183806973591035
2.5,0.02008183258569795
2.8125,0.011603622279271244
3.125,0.011914749262993326
3.4375,0.018809040379562162
3.75,0.011419774516162743
4.0625,0.014092638149047891
4.375,0.013774440097513945
4.6875,0.01385929291125633
5,0.009142890680742059
5.3125,0.006130615792887367
5.625,0.006604377336282353
5.9375,0.006788225099390855
6.25,0.011483414126469532
6.5625,0.008881261171703037
6.875,0.009185317087613252
7.1875,0.006208397538817886
7.5,0.0036981684656056434
7.8125,0.00393858477120907
8.125,0.009864139597552338
8.4375,0.01190767819518146
8.75,0.0046174072811481556
9.0625,0.002771858582251266
9.375,0.003379970414071697
9.6875,0.0033728993462598315
10,0.0032031937187750603
10.3125,0.0033728993462598315
10.625,0.0024041630560342614
10.9375,0.0017324116139070412
11.25,0.0022132442251138937
11.5625,0.002262741699796952
11.875,0.0027011479041326113
12.1875,0.0027294321753800733
12.5,0.0017606958851545031
12.8125,0.0019869700551341982
13.125,0.0021354624791833734
13.4375,0.0024324473272817233
13.75,0.0021213203435596424
14.0625,0.003097127701597078
14.375,0.0020788939366884495
14.6875,0.00223445742854949
15,0.0017960512242138308
15.3125,0.0017536248173426376
15.625,0.00193747258045114
15.9375,0.001845548698896889
16.25,0.001251579002700189
16.5625,0.0018879751057680819
16.875,0.0015273506473629426
17.1875,0.0007495331880577403
17.5,0.0007990306627407986
17.8125,0.0017606958851545031
18.125,0.0036840263299819124
18.4375,0.0024183051916579924
18.75,0.0014495689014324225
19.0625,0.0011667261889578033
19.375,0.0007919595949289331
19.6875,0.0008909545442950499
20,0.0016122034611053282
20.3125,0.0010818733752154177
20.625,0.0006576093065034892
20.9375,0.0006222539674441618
21.25,0.0006363961030678927
21.5625,0.0005091168824543143
21.875,0.0005798275605729689
22.1875,0.0007495331880577403
22.5,0.0008555992052357224
22.8125,0.0006293250352560272
23.125,0.0006222539674441618
23.4375,0.000714177848998413
23.75,0.0007778174593052023
24.0625,0.0008273149339882605
24.375,0.0011667261889578033
24.6875,0.0017677669529663686
25,0.0009758073580374355
25.3125,0.0007353910524340093
25.625,0.0010323759005323593
25.9375,0.0009121677477306461
26.25,0.000728319984622144
26.5625,0.0006576093065034892
26.875,0.0005303300858899106
27.1875,0.00048790367901871775
27.5,0.0005020458146424487
27.8125,0.0007636753236814713
28.125,0.0008909545442950499
28.4375,0.0009121677477306461
28.75,0.0007778174593052023
29.0625,0.0005727564927611034
29.375,0.000565685424949238
29.6875,0.0005232590180780451
30,0.0006576093065034892
30.3125,0.0005939696961966999
30.625,0.0006646803743153546
30.9375,0.00048790367901871775
31.25,0.0006434671708797583
31.5625,0.0005161879502661796
31.875,0.00041012193308819753
32.1875,0.00044547727214752495
32.5,0.0005374011537017761
32.8125,0.0006222539674441618
33.125,0.0006576093065034892
33.4375,0.00037476659402887016
33.75,0.0006222539674441618
34.0625,0.0008485281374238569
34.375,0.0009050966799187809
34.6875,0.0006929646455628165
35,0.0005444722215136416
35.3125,0.000714177848998413
35.625,0.000700035713374682
35.9375,0.0005868986283848344
36.25,0.0005020458146424487
36.5625,0.0003323401871576773
36.875,0.00034648232278140827
37.1875,0.00036062445840513924
37.5,0.00039597979746446656
37.8125,0.00042426406871192844
38.125,0.00036062445840513924
38.4375,0.0002474873734152916
38.75,0.0003040559159102154
39.0625,0.0003394112549695428
39.375,0.0003394112549695428
39.6875,0.00036062445840513924
40,0.00038183766184073564
40.3125,0.00024041630560342616
40.625,0.00043133513652379393
40.9375,0.0005303300858899106
41.25,0.00042426406871192844
41.5625,0.0005374011537017761
41.875,0.00041012193308819753
42.1875,0.00029698484809834993
42.5,0.0002192031021678297
42.8125,0.00025455844122715713
43.125,0.00043133513652379393
43.4375,0.0005444722215136416
43.75,0.00042426406871192844
44.0625,0.0003111269837220809
44.375,0.0003040559159102154
44.6875,0.00028991378028648445
45,0.0005515432893255071
45.3125,0.00046669047558312135
45.625,0.00040305086527633204
45.9375,0.00038183766184073564
46.25,0.0004384062043356594
46.5625,0.00032526911934581187
46.875,0.00042426406871192844
47.1875,0.0004949747468305832
47.5,0.00045254833995939044
47.8125,0.0003889087296526011
48.125,0.0003889087296526011
48.4375,0.00036062445840513924
48.75,0.00036769552621700467
49.0625,0.00027577164466275353
49.375,0.00036062445840513924
49.6875,0.015026019100214135
50,0.02859539823118398
50.3125,0.013611805537841038
50.625,0.0005020458146424487
50.9375,0.0005515432893255071
