"Frequency (HZ)","3RV 2026-03-18 14:32:52"
0,0.07251380041068045
1.5625,0.0036203867196751235
3.125,0.0041790010768124955
4.6875,0.0031749094475275984
6.25,0.0031819805153394634
7.8125,0.0014849242404917497
9.375,0.002298097038856279
10.9375,0.0017465537495307722
12.5,0.002368807716974934
14.0625,0.0035708892449920647
15.625,0.0029839906166072303
17.1875,0.00507702668891941
18.75,0.002552655480083436
20.3125,0.0035213917703090063
21.875,0.004461843789287114
23.4375,0.00312541197284454
25,0.0031749094475275984
26.5625,0.0029557063453597683
28.125,0.0025173001410241087
29.6875,0.0036981684656056434
31.25,0.0049638896039295635
32.8125,0.005303300858899106
34.375,0.005331585130146568
35.9375,0.0055012907576313394
37.5,0.007403407999023152
39.0625,0.007919595949289331
40.625,0.006165971131946694
42.1875,0.005133595231414334
43.75,0.0070569256762417435
45.3125,0.009022682527940347
46.875,0.009849997461928606
48.4375,0.006130615792887367
50,0.015294719677065022
51.5625,0.009333809511662426
53.125,0.012232947314527272
54.6875,0.003047630226914019
56.25,0.004709331162702406
57.8125,0.003889087296526011
59.375,0.00484368145112785
60.9375,0.003705239533417509
62.5,0.00507702668891941
64.0625,0.006441742776609447
65.625,0.006165971131946694
67.1875,0.003995153313703993
68.75,0.0035072496346852753
70.3125,0.002976919548795365
71.875,0.004080006127446379
73.4375,0.002884995667241114
75,0.003514320702497141
76.5625,0.0057204938597991695
78.125,0.004087077195258245
79.6875,0.002326381310103741
81.25,0.001414213562373095
82.8125,0.0017536248173426376
84.375,0.002340523445727472
85.9375,0.0018031222920256963
87.5,0.001011162697096763
89.0625,0.0010677312395916867
90.625,0.0017253405460951757
92.1875,0.0016970562748477138
93.75,0.0016970562748477138
95.3125,0.0026092240225783605
96.875,0.0026870057685088804
98.4375,0.002637508293825822
100,0.001251579002700189
101.5625,0.0021496046148071044
103.125,0.0012303657992645926
104.6875,0.0012445079348883236
106.25,0.0010606601717798212
107.8125,0.0005727564927611034
109.375,0.0009050966799187809
110.9375,0.000834386001800126
112.5,0.0007353910524340093
114.0625,0.0007990306627407986
115.625,0.0008555992052357224
117.1875,0.000834386001800126
118.75,0.0011384419177103415
120.3125,0.001668772003600252
121.875,0.0013576450198781711
123.4375,0.0013930003589374986
125,0.0006222539674441618
126.5625,0.0007778174593052023
128.125,0.0020081832585697947
129.6875,0.0012445079348883236
131.25,0.0013505739520663057
132.8125,0.0007071067811865475
134.375,0.0010818733752154177
135.9375,0.0010323759005323593
137.5,0.000714177848998413
139.0625,0.0007778174593052023
140.625,0.0007707463914933368
142.1875,0.0005798275605729689
143.75,0.0007566042558696058
145.3125,0.0006010407640085653
146.875,0.00027577164466275353
148.4375,0.00040305086527633204
150,0.0006788225099390856
151.5625,0.00048790367901871775
153.125,0.0003323401871576773
154.6875,0.0005374011537017761
156.25,0.0003889087296526011
157.8125,0.00037476659402887016
159.375,0.00036062445840513924
160.9375,0.0004949747468305832
162.5,0.00045254833995939044
164.0625,0.00018384776310850234
165.625,0.00019798989873223328
167.1875,0.00029698484809834993
168.75,0.0006363961030678927
170.3125,0.00020506096654409876
171.875,0.00045254833995939044
173.4375,0.00035355339059327376
175,0.0003394112549695428
176.5625,0.00025455844122715713
178.125,0.00017677669529663688
179.6875,0.00023334523779156068
181.25,0.0001697056274847714
182.8125,0.00016263455967290594
184.375,0.00019798989873223328
185.9375,0.00019091883092036782
187.5,0.00020506096654409876
189.0625,0.0002192031021678297
190.625,0.00038183766184073564
192.1875,0.00019091883092036782
193.75,0.00025455844122715713
195.3125,0.00019798989873223328
196.875,0.00038183766184073564
198.4375,0.00017677669529663688
200,0.00026162950903902256
201.5625,0.00031819805153394633
203.125,0.0002192031021678297
204.6875,0.00015556349186104045
206.25,0.00015556349186104045
207.8125,0.00009192388155425117
209.375,0.00016263455967290594
210.9375,0.00012020815280171308
212.5,0.00012727922061357857
214.0625,0.00012727922061357857
215.625,0.00012020815280171308
217.1875,0.00016263455967290594
218.75,0.00018384776310850234
220.3125,0.00019091883092036782
221.875,0.00011313708498984761
223.4375,0.00013435028842544402
225,0.00015556349186104045
226.5625,0.00010606601717798211
228.125,0.00012727922061357857
229.6875,0.00014849242404917497
231.25,0.00009899494936611664
232.8125,0.00016263455967290594
234.375,0.00022627416997969522
235.9375,0.00014849242404917497
237.5,0.00014849242404917497
239.0625,0.00019798989873223328
240.625,0.0001697056274847714
242.1875,0.00013435028842544402
243.75,0.00012727922061357857
245.3125,0.00010606601717798211
246.875,0.00016263455967290594
248.4375,0.0001697056274847714
250,0.00014849242404917497
251.5625,0.00016263455967290594
253.125,0.00011313708498984761
254.6875,0.00012727922061357857
256.25,0.0001697056274847714
257.8125,0.00013435028842544402
259.375,0.00011313708498984761
260.9375,0.00015556349186104045
262.5,0.00011313708498984761
264.0625,0.00010606601717798211
265.625,0.00010606601717798211
267.1875,0.00010606601717798211
268.75,0.00011313708498984761
270.3125,0.00012727922061357857
271.875,0.00010606601717798211
273.4375,0.00011313708498984761
275,0.00012020815280171308
276.5625,0.0001414213562373095
278.125,0.00012727922061357857
279.6875,0.00007071067811865475
281.25,0.00011313708498984761
282.8125,0.00006363961030678928
284.375,0.00009192388155425117
285.9375,0.00012020815280171308
287.5,0.00009899494936611664
289.0625,0.00011313708498984761
290.625,0.00009899494936611664
292.1875,0.00009899494936611664
293.75,0.00012727922061357857
295.3125,0.00013435028842544402
296.875,0.00013435028842544402
298.4375,0.00013435028842544402
300,0.00029698484809834993
301.5625,0.00011313708498984761
303.125,0.00017677669529663688
304.6875,0.00017677669529663688
306.25,0.0001414213562373095
307.8125,0.00019091883092036782
309.375,0.00009192388155425117
310.9375,0.00007071067811865475
312.5,0.00012020815280171308
314.0625,0.00012020815280171308
315.625,0.00007778174593052023
317.1875,0.00007778174593052023
318.75,0.00012727922061357857
320.3125,0.0001697056274847714
321.875,0.0000848528137423857
323.4375,0.00007778174593052023
325,0.00007071067811865475
326.5625,0.00019091883092036782
328.125,0.00019091883092036782
329.6875,0.0001414213562373095
331.25,0.00011313708498984761
332.8125,0.00013435028842544402
334.375,0.00017677669529663688
335.9375,0.00018384776310850234
337.5,0.00007778174593052023
339.0625,0.00009192388155425117
340.625,0.00013435028842544402
342.1875,0.000028284271247461902
343.75,0.00009899494936611664
345.3125,0.00009192388155425117
346.875,0.00009192388155425117
348.4375,0.00011313708498984761
350,0.00013435028842544402
351.5625,0.00010606601717798211
353.125,0.00009899494936611664
354.6875,0.00007071067811865475
356.25,0.00011313708498984761
357.8125,0.0001414213562373095
359.375,0.00006363961030678928
360.9375,0.00009192388155425117
362.5,0.00007778174593052023
364.0625,0.00009899494936611664
365.625,0.00009192388155425117
367.1875,0.0000848528137423857
368.75,0.00011313708498984761
370.3125,0.00011313708498984761
371.875,0.00003535533905932738
373.4375,0.00011313708498984761
375,0.00009192388155425117
376.5625,0.00012020815280171308
378.125,0.0000848528137423857
379.6875,0.000056568542494923805
381.25,0.00006363961030678928
382.8125,0.00011313708498984761
384.375,0.00007778174593052023
385.9375,0.00009192388155425117
387.5,0.00006363961030678928
389.0625,0.00006363961030678928
390.625,0.00006363961030678928
392.1875,0.00007071067811865475
393.75,0.00009192388155425117
395.3125,0.000056568542494923805
396.875,0.00004949747468305832
398.4375,0.00007071067811865475
400,0.00009192388155425117
401.5625,0.00009192388155425117
403.125,0.00007778174593052023
404.6875,0.00007778174593052023
406.25,0.00009899494936611664
407.8125,0.00009899494936611664
409.375,0.0000848528137423857
410.9375,0.00010606601717798211
412.5,0.00009899494936611664
414.0625,0.00012727922061357857
415.625,0.00004242640687119285
417.1875,0.00007071067811865475
418.75,0.00007071067811865475
420.3125,0.0000848528137423857
421.875,0.000056568542494923805
423.4375,0.00011313708498984761
425,0.00009192388155425117
426.5625,0.000056568542494923805
428.125,0.000056568542494923805
429.6875,0.00003535533905932738
431.25,0.000056568542494923805
432.8125,0.00004242640687119285
434.375,0.000056568542494923805
435.9375,0.00007071067811865475
437.5,0.00004949747468305832
439.0625,0.00003535533905932738
440.625,0.00004242640687119285
442.1875,0.000056568542494923805
443.75,0.000056568542494923805
445.3125,0.000056568542494923805
446.875,0.00004949747468305832
448.4375,0.00007071067811865475
450,0.00007778174593052023
451.5625,0.00004949747468305832
453.125,0.00004949747468305832
454.6875,0.00006363961030678928
456.25,0.00004242640687119285
457.8125,0.00007778174593052023
459.375,0.00007778174593052023
460.9375,0.0000848528137423857
462.5,0.00007778174593052023
464.0625,0.0000848528137423857
465.625,0.00012727922061357857
467.1875,0.00009192388155425117
468.75,0.0000848528137423857
470.3125,0.0000848528137423857
471.875,0.00009192388155425117
473.4375,0.00012020815280171308
475,0.00006363961030678928
476.5625,0.0000848528137423857
478.125,0.00009899494936611664
479.6875,0.000056568542494923805
481.25,0.00009192388155425117
482.8125,0.00004242640687119285
484.375,0.0000848528137423857
485.9375,0.00004949747468305832
487.5,0.00010606601717798211
489.0625,0.00006363961030678928
490.625,0.00009192388155425117
492.1875,0.00004242640687119285
493.75,0.00007778174593052023
495.3125,0.0000848528137423857
496.875,0.00013435028842544402
498.4375,0.000056568542494923805
500,0.00004949747468305832
501.5625,0.0001414213562373095
503.125,0.00010606601717798211
504.6875,0.00010606601717798211
506.25,0.00007778174593052023
507.8125,0.0000848528137423857
509.375,0.00012020815280171308
510.9375,0.00012020815280171308
512.5,0.00009192388155425117
514.0625,0.000056568542494923805
515.625,0.0000848528137423857
517.1875,0.00015556349186104045
518.75,0.00011313708498984761
520.3125,0.00015556349186104045
521.875,0.00012727922061357857
523.4375,0.000056568542494923805
525,0.00007778174593052023
526.5625,0.0000848528137423857
528.125,0.00010606601717798211
529.6875,0.00009192388155425117
531.25,0.00011313708498984761
532.8125,0.00009899494936611664
534.375,0.00007071067811865475
535.9375,0.0000848528137423857
537.5,0.00009899494936611664
539.0625,0.00006363961030678928
540.625,0.00010606601717798211
542.1875,0.00011313708498984761
543.75,0.00007071067811865475
545.3125,0.00021213203435596422
546.875,0.00009899494936611664
548.4375,0.00013435028842544402
550,0.00006363961030678928
551.5625,0.00015556349186104045
553.125,0.00007071067811865475
554.6875,0.00009899494936611664
556.25,0.00007071067811865475
557.8125,0.000056568542494923805
559.375,0.000056568542494923805
560.9375,0.00016263455967290594
562.5,0.00009899494936611664
564.0625,0.00007071067811865475
565.625,0.00009899494936611664
567.1875,0.00025455844122715713
568.75,0.00013435028842544402
570.3125,0.0001414213562373095
571.875,0.00016263455967290594
573.4375,0.00006363961030678928
575,0.00009899494936611664
576.5625,0.00011313708498984761
578.125,0.0000848528137423857
579.6875,0.00007778174593052023
581.25,0.00009192388155425117
582.8125,0.000056568542494923805
584.375,0.00011313708498984761
585.9375,0.0000848528137423857
587.5,0.00011313708498984761
589.0625,0.0001414213562373095
590.625,0.00027577164466275353
592.1875,0.00011313708498984761
593.75,0.00019091883092036782
595.3125,0.00025455844122715713
596.875,0.000565685424949238
598.4375,0.0010818733752154177
600,0.0003111269837220809
601.5625,0.00016263455967290594
603.125,0.00014849242404917497
604.6875,0.0000848528137423857
606.25,0.00009899494936611664
607.8125,0.00009192388155425117
609.375,0.00012727922061357857
610.9375,0.0000848528137423857
612.5,0.00016263455967290594
614.0625,0.00007778174593052023
615.625,0.000056568542494923805
617.1875,0.00004242640687119285
618.75,0.00004242640687119285
620.3125,0.0000848528137423857
621.875,0.00009192388155425117
623.4375,0.000021213203435596424
625,0.00011313708498984761
626.5625,0.00007778174593052023
628.125,0.00007778174593052023
629.6875,0.0000848528137423857
631.25,0.00007778174593052023
632.8125,0.00006363961030678928
634.375,0.000056568542494923805
635.9375,0.000056568542494923805
637.5,0.00007778174593052023
639.0625,0.00004242640687119285
640.625,0.00004949747468305832
642.1875,0.00006363961030678928
643.75,0.00007778174593052023
645.3125,0.0000848528137423857
646.875,0.00015556349186104045
648.4375,0.00018384776310850234
650,0.00011313708498984761
651.5625,0.00004949747468305832
653.125,0.00007071067811865475
654.6875,0.000056568542494923805
656.25,0.00006363961030678928
657.8125,0.00012020815280171308
659.375,0.00007778174593052023
660.9375,0.000056568542494923805
662.5,0.00009899494936611664
664.0625,0.00009192388155425117
665.625,0.00009899494936611664
667.1875,0.00010606601717798211
668.75,0.00009899494936611664
670.3125,0.00004242640687119285
671.875,0.00007778174593052023
673.4375,0.00010606601717798211
675,0.00007071067811865475
676.5625,0.00007778174593052023
678.125,0.00012727922061357857
679.6875,0.00009899494936611664
681.25,0.00007778174593052023
682.8125,0.00009192388155425117
684.375,0.00006363961030678928
685.9375,0.00007778174593052023
687.5,0.0000848528137423857
689.0625,0.00004242640687119285
690.625,0.00009192388155425117
692.1875,0.0001414213562373095
693.75,0.00012020815280171308
695.3125,0.00013435028842544402
696.875,0.00009899494936611664
698.4375,0.0001697056274847714
700,0.00007778174593052023
701.5625,0.00014849242404917497
703.125,0.00012727922061357857
704.6875,0.00009192388155425117
706.25,0.00009899494936611664
707.8125,0.0000848528137423857
709.375,0.00009192388155425117
710.9375,0.00009899494936611664
712.5,0.00009192388155425117
714.0625,0.000056568542494923805
715.625,0.000056568542494923805
717.1875,0.00006363961030678928
718.75,0.00004949747468305832
720.3125,0.00004242640687119285
721.875,0.00006363961030678928
723.4375,0.00004242640687119285
725,0.00006363961030678928
726.5625,0.0000848528137423857
728.125,0.000056568542494923805
729.6875,0.00004242640687119285
731.25,0.00009192388155425117
732.8125,0.00009899494936611664
734.375,0.00011313708498984761
735.9375,0.00009899494936611664
737.5,0.00007071067811865475
739.0625,0.000056568542494923805
740.625,0.00004242640687119285
742.1875,0.00010606601717798211
743.75,0.00010606601717798211
745.3125,0.00010606601717798211
746.875,0.00012020815280171308
748.4375,0.00016263455967290594
750,0.00014849242404917497
751.5625,0.00009192388155425117
753.125,0.00009192388155425117
754.6875,0.000056568542494923805
756.25,0.00007071067811865475
757.8125,0.0000848528137423857
759.375,0.00006363961030678928
760.9375,0.0000848528137423857
762.5,0.000056568542494923805
764.0625,0.00010606601717798211
765.625,0.0000848528137423857
767.1875,0.000056568542494923805
768.75,0.00004242640687119285
770.3125,0.00009192388155425117
771.875,0.00006363961030678928
773.4375,0.00009192388155425117
775,0.00009192388155425117
776.5625,0.00009192388155425117
778.125,0.000056568542494923805
779.6875,0.00016263455967290594
781.25,0.00010606601717798211
782.8125,0.00009899494936611664
784.375,0.00012020815280171308
785.9375,0.0000848528137423857
787.5,0.0001414213562373095
789.0625,0.00013435028842544402
790.625,0.00015556349186104045
792.1875,0.00009192388155425117
793.75,0.00014849242404917497
795.3125,0.00007071067811865475
796.875,0.00015556349186104045
798.4375,0.00007071067811865475
800,0.00010606601717798211
801.5625,0.00007071067811865475
803.125,0.00009192388155425117
804.6875,0.0000848528137423857
806.25,0.00007071067811865475
807.8125,0.00009899494936611664
809.375,0.0000848528137423857
810.9375,0.00007778174593052023
812.5,0.00006363961030678928
814.0625,0.00004949747468305832
815.625,0.00004949747468305832
817.1875,0.00004949747468305832
818.75,0.000056568542494923805
820.3125,0.00007071067811865475
821.875,0.00004949747468305832
823.4375,0.00007071067811865475
825,0.00012727922061357857
826.5625,0.0000848528137423857
828.125,0.00009899494936611664
829.6875,0.00007778174593052023
831.25,0.00004242640687119285
832.8125,0.00007778174593052023
834.375,0.00010606601717798211
835.9375,0.00010606601717798211
837.5,0.00012020815280171308
839.0625,0.0000848528137423857
840.625,0.00010606601717798211
842.1875,0.00007778174593052023
843.75,0.00018384776310850234
845.3125,0.0001414213562373095
846.875,0.00012020815280171308
848.4375,0.00014849242404917497
850,0.00015556349186104045
851.5625,0.0001697056274847714
853.125,0.00013435028842544402
854.6875,0.00019798989873223328
856.25,0.00026162950903902256
857.8125,0.00021213203435596422
859.375,0.00015556349186104045
860.9375,0.0001697056274847714
862.5,0.00013435028842544402
864.0625,0.00019798989873223328
865.625,0.00012020815280171308
867.1875,0.00010606601717798211
868.75,0.00015556349186104045
870.3125,0.00011313708498984761
871.875,0.00014849242404917497
873.4375,0.0001414213562373095
875,0.00018384776310850234
876.5625,0.00020506096654409876
878.125,0.0001414213562373095
879.6875,0.00010606601717798211
881.25,0.00016263455967290594
882.8125,0.00020506096654409876
884.375,0.00021213203435596422
885.9375,0.00020506096654409876
887.5,0.00024041630560342616
889.0625,0.00018384776310850234
890.625,0.0002192031021678297
892.1875,0.0001414213562373095
893.75,0.00012020815280171308
895.3125,0.0002192031021678297
896.875,0.00041012193308819753
898.4375,0.00043133513652379393
900,0.00024041630560342616
901.5625,0.000282842712474619
903.125,0.0003111269837220809
904.6875,0.00026162950903902256
906.25,0.00015556349186104045
907.8125,0.00041012193308819753
909.375,0.0001414213562373095
910.9375,0.00019091883092036782
912.5,0.00012020815280171308
914.0625,0.00007071067811865475
915.625,0.00015556349186104045
917.1875,0.00019091883092036782
918.75,0.00013435028842544402
920.3125,0.00013435028842544402
921.875,0.00010606601717798211
923.4375,0.000056568542494923805
925,0.00012020815280171308
926.5625,0.0000848528137423857
928.125,0.00007071067811865475
929.6875,0.00011313708498984761
931.25,0.00009192388155425117
932.8125,0.00004949747468305832
934.375,0.00007071067811865475
935.9375,0.00009899494936611664
937.5,0.00007778174593052023
939.0625,0.00009192388155425117
940.625,0.00012020815280171308
942.1875,0.00006363961030678928
943.75,0.0000848528137423857
945.3125,0.00007778174593052023
946.875,0.00012020815280171308
948.4375,0.00004242640687119285
950,0.00007071067811865475
951.5625,0.00004949747468305832
953.125,0.00004242640687119285
954.6875,0.00006363961030678928
956.25,0.00003535533905932738
957.8125,0.000021213203435596424
959.375,0.00004242640687119285
960.9375,0.00004949747468305832
962.5,0.00006363961030678928
964.0625,0.00006363961030678928
965.625,0.00004949747468305832
967.1875,0.00006363961030678928
968.75,0.00009192388155425117
970.3125,0.000056568542494923805
971.875,0.000056568542494923805
973.4375,0.00006363961030678928
975,0.000056568542494923805
976.5625,0.000028284271247461902
978.125,0.00007071067811865475
979.6875,0.0000848528137423857
981.25,0.00006363961030678928
982.8125,0.00004949747468305832
984.375,0.0000848528137423857
985.9375,0.0000848528137423857
987.5,0.00004242640687119285
989.0625,0.000028284271247461902
990.625,0.000056568542494923805
992.1875,0.00004242640687119285
993.75,0.00003535533905932738
995.3125,0.00004242640687119285
996.875,0.000028284271247461902
998.4375,0.000056568542494923805
1000,0.00007071067811865475
1001.5625,0.00006363961030678928
1003.125,0.000056568542494923805
1004.6875,0.000056568542494923805
1006.25,0.00004949747468305832
1007.8125,0.00004242640687119285
1009.375,0.00004949747468305832
1010.9375,0.000056568542494923805
1012.5,0.00007778174593052023
1014.0625,0.0000848528137423857
1015.625,0.00007071067811865475
1017.1875,0.00006363961030678928
1018.75,0.00007778174593052023
1020.3125,0.00012727922061357857
1021.875,0.00012020815280171308
1023.4375,0.0001414213562373095
1025,0.0000848528137423857
1026.5625,0.00009192388155425117
1028.125,0.00009192388155425117
1029.6875,0.00003535533905932738
1031.25,0.00004242640687119285
1032.8125,0.00003535533905932738
1034.375,0.00007778174593052023
1035.9375,0.00004949747468305832
1037.5,0.00003535533905932738
1039.0625,0.000056568542494923805
1040.625,0.00004949747468305832
1042.1875,0.00004949747468305832
1043.75,0.00006363961030678928
1045.3125,0.00004242640687119285
1046.875,0.0001414213562373095
1048.4375,0.00004242640687119285
1050,0.00007071067811865475
1051.5625,0.00003535533905932738
1053.125,0.000028284271247461902
1054.6875,0.00007071067811865475
1056.25,0.00004949747468305832
1057.8125,0.00006363961030678928
1059.375,0.00004242640687119285
1060.9375,0.000056568542494923805
1062.5,0.00004242640687119285
1064.0625,0.000056568542494923805
1065.625,0.00004242640687119285
1067.1875,0.00004949747468305832
