"Frequency (HZ)","9RV 2026-06-10 10:06:00"
0,0.1871145964375842
1.5625,0.00038183766184073564
3.125,0.0011384419177103415
4.6875,0.0005515432893255071
6.25,0.0006858935777509511
7.8125,0.0006081118318204308
9.375,0.0018950461735799473
10.9375,0.0015980613254815972
12.5,0.0009758073580374355
14.0625,0.003090056633785212
15.625,0.003924442635585339
17.1875,0.0021213203435596424
18.75,0.0014778531726798842
20.3125,0.0017465537495307722
21.875,0.0008202438661763951
23.4375,0.0025102290732122437
25,0.015832120830766797
26.5625,0.0032526911934581183
28.125,0.0019940411229460637
29.6875,0.0012798632739476508
31.25,0.0024748737341529162
32.8125,0.003153696244092002
34.375,0.003040559159102154
35.9375,0.0011737972567696688
37.5,0.0012727922061357853
39.0625,0.0012020815280171307
40.625,0.00032526911934581187
42.1875,0.0005374011537017761
43.75,0.00040305086527633204
45.3125,0.0004949747468305832
46.875,0.0003111269837220809
48.4375,0.0009050966799187809
50,0.0011737972567696688
51.5625,0.0008202438661763951
53.125,0.0013222896808188437
54.6875,0.0006576093065034892
56.25,0.0007990306627407986
57.8125,0.0005303300858899106
59.375,0.00016263455967290594
60.9375,0.0003323401871576773
62.5,0.0006576093065034892
64.0625,0.0008697413408594533
65.625,0.00048790367901871775
67.1875,0.00044547727214752495
68.75,0.0005303300858899106
70.3125,0.0007707463914933368
71.875,0.00025455844122715713
73.4375,0.0005020458146424487
75,0.0009050966799187809
76.5625,0.0006434671708797583
78.125,0.0008838834764831843
79.6875,0.0005515432893255071
81.25,0.0005374011537017761
82.8125,0.0005161879502661796
84.375,0.00040305086527633204
85.9375,0.0007424621202458748
87.5,0.0006363961030678927
89.0625,0.00026162950903902256
90.625,0.0005444722215136416
92.1875,0.00036769552621700467
93.75,0.0005727564927611034
95.3125,0.0006929646455628165
96.875,0.0008273149339882605
98.4375,0.000728319984622144
100,0.011285424227737297
101.5625,0.0008768124086713188
103.125,0.0010465180361560902
104.6875,0.0009263098833543772
106.25,0.0006717514421272201
107.8125,0.0006081118318204308
109.375,0.0005798275605729689
110.9375,0.0008768124086713188
112.5,0.0007566042558696058
114.0625,0.0011030865786510141
115.625,0.0008768124086713188
117.1875,0.0009121677477306461
118.75,0.0006505382386916237
120.3125,0.0004808326112068523
121.875,0.0004596194077712558
123.4375,0.0004808326112068523
125,0.00044547727214752495
126.5625,0.0004596194077712558
128.125,0.00023334523779156068
129.6875,0.00031819805153394633
131.25,0.0003323401871576773
132.8125,0.00041012193308819753
134.375,0.0006222539674441618
135.9375,0.00041012193308819753
137.5,0.0008626702730475879
139.0625,0.0005515432893255071
140.625,0.0021496046148071044
142.1875,0.0006788225099390856
143.75,0.0004596194077712558
145.3125,0.000282842712474619
146.875,0.0006717514421272201
148.4375,0.0006646803743153546
150,0.00046669047558312135
151.5625,0.0006081118318204308
153.125,0.00036062445840513924
154.6875,0.0003323401871576773
156.25,0.0005798275605729689
157.8125,0.001385929291125633
159.375,0.0005939696961966999
160.9375,0.0007707463914933368
162.5,0.0011030865786510141
164.0625,0.0008697413408594533
165.625,0.0011384419177103415
167.1875,0.0011808683245815342
168.75,0.0005161879502661796
170.3125,0.0008980256121069154
171.875,0.0006576093065034892
173.4375,0.0006858935777509511
175,0.0014707821048680187
176.5625,0.001873832970144351
178.125,0.0017536248173426376
179.6875,0.0017111984104714447
181.25,0.0016192745289171937
182.8125,0.001873832970144351
184.375,0.001442497833620557
185.9375,0.0016192745289171937
187.5,0.0008980256121069154
189.0625,0.0015839191898578662
190.625,0.0005798275605729689
192.1875,0.0013293607486307092
193.75,0.0005515432893255071
195.3125,0.0007566042558696058
196.875,0.0006151828996322963
198.4375,0.0008768124086713188
200,0.0006081118318204308
201.5625,0.0009970205614730319
203.125,0.0007566042558696058
204.6875,0.0009899494936611664
206.25,0.00043133513652379393
207.8125,0.0006505382386916237
209.375,0.00023334523779156068
210.9375,0.0008768124086713188
212.5,0.0008626702730475879
214.0625,0.0007707463914933368
215.625,0.0005161879502661796
217.1875,0.000700035713374682
218.75,0.0006576093065034892
220.3125,0.0006788225099390856
221.875,0.00040305086527633204
223.4375,0.0003111269837220809
225,0.000282842712474619
226.5625,0.00037476659402887016
228.125,0.0003323401871576773
229.6875,0.0003111269837220809
231.25,0.000417193000900063
232.8125,0.00040305086527633204
234.375,0.00026870057685088805
235.9375,0.000417193000900063
237.5,0.0006222539674441618
239.0625,0.00042426406871192844
240.625,0.00028991378028648445
242.1875,0.0005586143571373725
243.75,0.0010182337649086285
245.3125,0.0008485281374238569
246.875,0.0006081118318204308
248.4375,0.0006010407640085653
250,0.0006929646455628165
251.5625,0.000728319984622144
253.125,0.0009192388155425116
254.6875,0.0016051323932934627
256.25,0.003768879143724298
257.8125,0.004483056992722711
259.375,0.0015132085117392116
260.9375,0.001011162697096763
262.5,0.0006434671708797583
264.0625,0.0008697413408594533
265.625,0.0004808326112068523
267.1875,0.0007495331880577403
268.75,0.0006010407640085653
270.3125,0.0006081118318204308
271.875,0.00037476659402887016
273.4375,0.0003111269837220809
275,0.00045254833995939044
276.5625,0.0005232590180780451
278.125,0.0006646803743153546
279.6875,0.00039597979746446656
281.25,0.00044547727214752495
282.8125,0.0005020458146424487
284.375,0.0005586143571373725
285.9375,0.0006081118318204308
287.5,0.0003394112549695428
289.0625,0.0004808326112068523
290.625,0.0005444722215136416
292.1875,0.00018384776310850234
293.75,0.0005798275605729689
295.3125,0.00039597979746446656
296.875,0.0005444722215136416
298.4375,0.0004596194077712558
300,0.00041012193308819753
301.5625,0.00016263455967290594
303.125,0.00027577164466275353
304.6875,0.000417193000900063
306.25,0.0006646803743153546
307.8125,0.0005727564927611034
309.375,0.00041012193308819753
310.9375,0.0003394112549695428
312.5,0.0006646803743153546
314.0625,0.00041012193308819753
315.625,0.0016192745289171937
317.1875,0.0005020458146424487
318.75,0.0002192031021678297
320.3125,0.0005091168824543143
321.875,0.00045254833995939044
323.4375,0.00032526911934581187
325,0.00048790367901871775
326.5625,0.000282842712474619
328.125,0.0003323401871576773
329.6875,0.0005161879502661796
331.25,0.0006434671708797583
332.8125,0.0007424621202458748
334.375,0.0005303300858899106
335.9375,0.00041012193308819753
337.5,0.00028991378028648445
339.0625,0.00027577164466275353
340.625,0.00038183766184073564
342.1875,0.00032526911934581187
343.75,0.0005515432893255071
345.3125,0.0003111269837220809
346.875,0.0001414213562373095
348.4375,0.0006081118318204308
350,0.00043133513652379393
351.5625,0.000282842712474619
353.125,0.000417193000900063
354.6875,0.00031819805153394633
356.25,0.00022627416997969522
357.8125,0.00031819805153394633
359.375,0.00017677669529663688
360.9375,0.0003394112549695428
362.5,0.0002474873734152916
364.0625,0.00029698484809834993
365.625,0.00023334523779156068
367.1875,0.000282842712474619
368.75,0.00027577164466275353
370.3125,0.00024041630560342616
371.875,0.0002474873734152916
373.4375,0.0002192031021678297
