"Frequency (HZ)","8RV 2025-07-10 10:44:00"
0,0.11461493816252749
1.5625,0.0034294678887547554
3.125,0.0034223968209428895
4.6875,0.0034294678887547554
6.25,0.0034011836175072935
7.8125,0.004992173875177025
9.375,0.004186072144624361
10.9375,0.0041507168055650336
12.5,0.0045466966030295
14.0625,0.004871965722375312
15.625,0.00371938166904124
17.1875,0.004539625535217635
18.75,0.004369919907732864
20.3125,0.005876057351660209
21.875,0.00424971175493115
23.4375,0.005621498910433053
25,0.005084097756731277
26.5625,0.005324514062334702
28.125,0.006356889962867061
29.6875,0.010649028124669405
31.25,0.015273506473629427
32.8125,0.0276903015512652
34.375,0.04028387332419761
35.9375,0.02715997146537529
37.5,0.008796408357960651
39.0625,0.020336391026925107
40.625,0.01511087191395652
42.1875,0.01654629867976521
43.75,0.006710443353460336
45.3125,0.011419774516162743
46.875,0.004589123009900694
48.4375,0.009461088732276005
50,0.008831763697019978
51.5625,0.010189408716898149
53.125,0.011440987719598339
54.6875,0.01650387227289402
56.25,0.0142340595052852
57.8125,0.01468660784524459
59.375,0.01673721751068558
60.9375,0.014870455608353093
62.5,0.0169988470197246
64.0625,0.02003233511101489
65.625,0.0478428448150818
67.1875,0.037618080759124324
68.75,0.04736201220387495
70.3125,0.05050156631234322
71.875,0.04396789965417952
73.4375,0.045028559825959345
75,0.017599887783733167
76.5625,0.050183368260809276
78.125,0.03650085204484958
79.6875,0.04229912765057927
81.25,0.043571919856715054
82.8125,0.023087036405740773
84.375,0.030695505371308024
85.9375,0.0302712413025961
87.5,0.024762879477152895
89.0625,0.046273067760847664
90.625,0.03472601402407135
92.1875,0.034301749955359416
93.75,0.03157231777997935
95.3125,0.020039406178826755
96.875,0.021029355672487923
98.4375,0.01412799348810722
100,0.015825049762954933
101.5625,0.011935962466428921
103.125,0.019148451634531705
104.6875,0.015549278118292178
106.25,0.01362594767346477
107.8125,0.01938886794013513
109.375,0.018540339802711275
110.9375,0.02248599564173221
112.5,0.027478169516909234
114.0625,0.01668772003600252
115.625,0.014658323573997128
117.1875,0.01624931383166686
118.75,0.014142135623730949
